2019-4-13,República,-23.5436,-46.6434,109363,58,7,37,32,22,5,25,40,REABASTECER,6943
2019-4-20,República,-23.5436,-46.6434,110041,78,40,60,11,38,22,36,10,NORMAL,6950
2019-4-24,República,-23.5436,-46.6434,109415,36,16,28,40,29,7,23,37,NORMAL,6954
2019-4-25,República,-23.5436,-46.6434,107303,25,11,20,38,27,3,19,35,NORMAL,6955
2019-5-3,República,-23.5436,-46.6434,107995,34,36,29,14,43,26,23,4,REABASTECER,6963
2019-5-25,República,-23.5436,-46.6434,107723,86,52,65,20,34,43,16,5,REABASTECER,6985
2019-6-3,República,-23.5436,-46.6434,109541,86,65,15,43,43,4,30,12,REABASTECER,6993
2019-6-9,República,-23.5436,-46.6434,109910,19,20,36,20,27,27,43,31,NORMAL,6999
2019-7-4,República,-23.5436,-46.6434,110123,32,14,53,18,16,32,33,14,NORMAL,7024
2019-7-15,República,-23.5436,-46.6434,108041,12,6,45,30,9,36,33,12,NORMAL,7035
2019-7-29,República,-23.5436,-46.6434,107691,43,43,19,29,31,37,8,39,NORMAL,7049
2019-9-2,República,-23.5436,-46.6434,108807,51,22,56,38,25,5,8,22,REABASTECER,7082
2019-9-5,República,-23.5436,-46.6434,109779,20,65,32,22,10,35,38,10,NORMAL,7085
2019-9-18,República,-23.5436,-46.6434,108428,76,55,7,12,43,35,33,43,REABASTECER,7098
2019-9-24,República,-23.5436,-46.6434,110749,12,16,38,27,17,10,9,17,NORMAL,7104
2019-9-26,República,-23.5436,-46.6434,110578,79,65,24,18,8,43,43,8,NORMAL,7106
2019-9-28,República,-23.5436,-46.6434,110886,64,58,15,16,43,32,36,43,NORMAL,7108
2019-10-1,República,-23.5436,-46.6434,108101,39,42,57,4,29,19,24,33,REABASTECER,7111
2019-10-5,República,-23.5436,-46.6434,108764,86,26,33,36,12,7,5,14,REABASTECER,7115
2019-10-7,República,-23.5436,-46.6434,110875,69,12,21,28,4,43,39,9,NORMAL,7117
2019-10-19,República,-23.5436,-46.6434,107889,38,55,13,23,1,8,43,5,REABASTECER,7129
2019-11-2,República,-23.5436,-46.6434,110676,86,54,53,26,1,19,39,41,NORMAL,7142
2019-11-9,República,-23.5436,-46.6434,107587,21,15,65,3,17,3,6,4,REABASTECER,7149
2019-11-14,República,-23.5436,-46.6434,107174,55,56,27,34,39,32,28,22,NORMAL,7154
2019-11-22,República,-23.5436,-46.6434,110941,79,13,39,20,11,5,43,32,REABASTECER,7162
2019-11-25,República,-23.5436,-46.6434,108586,47,58,15,12,43,34,31,22,NORMAL,7165
2019-12-1,República,-23.5436,-46.6434,109422,75,35,35,35,17,13,2,43,REABASTECER,7171
2019-12-4,República,-23.5436,-46.6434,110891,52,15,13,25,8,6,37,34,REABASTECER,7174
2019-12-5,República,-23.5436,-46.6434,110254,41,10,3,22,2,43,35,29,NORMAL,7175
2019-12-9,República,-23.5436,-46.6434,107584,5,53,42,8,31,35,16,10,NORMAL,7179
2019-12-25,República,-23.5436,-46.6434,107184,22,11,60,43,20,36,40,32,NORMAL,7195
2018-1-1,Higienópolis-Mackenzie,-23.5488,-46.6519,90039,86,65,65,43,43,43,43,43,NORMAL,7201
2018-1-12,Higienópolis-Mackenzie,-23.5488,-46.6519,90947,65,63,49,10,41,11,43,39,NORMAL,7212
2018-1-18,Higienópolis-Mackenzie,-23.5488,-46.6519,92873,86,28,8,30,17,30,22,14,REABASTECER,7218
2018-2-16,Higienópolis-Mackenzie,-23.5488,-46.6519,91689,66,59,6,32,39,17,33,25,NORMAL,7246
2018-2-17,Higienópolis-Mackenzie,-23.5488,-46.6519,91344,55,53,65,31,36,13,31,21,NORMAL,7247
2018-2-27,Higienópolis-Mackenzie,-23.5488,-46.6519,90780,41,42,3,43,5,25,33,25,NORMAL,7257
2018-2-30,Higienópolis-Mackenzie,-23.5488,-46.6519,90563,9,34,52,37,37,22,20,16,REABASTECER,7260
2018-3-6,Higienópolis-Mackenzie,-23.5488,-46.6519,90476,43,60,6,20,7,34,41,33,REABASTECER,7266
2018-3-25,Higienópolis-Mackenzie,-23.5488,-46.6519,89662,21,65,7,10,7,30,2,43,NORMAL,7285
2018-4-9,Higienópolis-Mackenzie,-23.5488,-46.6519,90103,54,48,57,14,43,7,23,28,NORMAL,7299
2018-4-12,Higienópolis-Mackenzie,-23.5488,-46.6519,92542,25,32,42,8,25,40,8,16,NORMAL,7302
2018-4-15,Higienópolis-Mackenzie,-23.5488,-46.6519,92470,86,6,20,43,15,35,41,2,REABASTECER,7305
2018-5-1,Higienópolis-Mackenzie,-23.5488,-46.6519,89858,86,39,41,38,34,19,5,21,NORMAL,7321
2018-5-3,Higienópolis-Mackenzie,-23.5488,-46.6519,89613,66,27,22,29,25,17,39,13,NORMAL,7323
2018-5-12,Higienópolis-Mackenzie,-23.5488,-46.6519,92636,67,33,20,41,30,31,7,22,NORMAL,7332
2018-5-14,Higienópolis-Mackenzie,-23.5488,-46.6519,90473,47,20,1,37,22,24,43,11,REABASTECER,7334
2018-5-17,Higienópolis-Mackenzie,-23.5488,-46.6519,90226,18,65,47,25,7,15,34,43,NORMAL,7337
2018-6-3,Higienópolis-Mackenzie,-23.5488,-46.6519,89617,31,29,55,20,27,39,12,18,NORMAL,7353
2018-6-7,Higienópolis-Mackenzie,-23.5488,-46.6519,90021,78,7,32,11,13,25,39,2,REABASTECER,7357
2018-6-9,Higienópolis-Mackenzie,-23.5488,-46.6519,90914,55,56,18,4,3,20,31,38,NORMAL,7359
2018-6-16,Higienópolis-Mackenzie,-23.5488,-46.6519,92768,76,13,30,22,11,43,9,14,NORMAL,7366
2018-6-24,Higienópolis-Mackenzie,-23.5488,-46.6519,93469,86,28,46,32,19,17,23,22,NORMAL,7374
2018-6-29,Higienópolis-Mackenzie,-23.5488,-46.6519,90017,40,6,16,14,41,42,43,43,REABASTECER,7379
2018-7-1,Higienópolis-Mackenzie,-23.5488,-46.6519,92963,25,58,65,7,35,39,37,36,NORMAL,7381
2018-7-13,Higienópolis-Mackenzie,-23.5488,-46.6519,89961,64,48,51,15,34,36,36,34,NORMAL,7393
2018-7-15,Higienópolis-Mackenzie,-23.5488,-46.6519,92673,44,35,43,3,25,35,29,22,NORMAL,7395
2018-7-17,Higienópolis-Mackenzie,-23.5488,-46.6519,92511,24,20,26,43,21,33,19,13,NORMAL,7397
2018-7-26,Higienópolis-Mackenzie,-23.5488,-46.6519,90526,19,27,30,25,24,12,29,17,NORMAL,7406
2018-8-4,Higienópolis-Mackenzie,-23.5488,-46.6519,91660,19,42,46,2,38,26,40,31,NORMAL,7414
2018-9-15,Higienópolis-Mackenzie,-23.5488,-46.6519,92614,53,54,27,14,11,14,4,41,REABASTECER,7455
2018-10-14,Higienópolis-Mackenzie,-23.5488,-46.6519,91875,15,12,8,43,25,34,18,14,REABASTECER,7484
2018-11-5,Higienópolis-Mackenzie,-23.5488,-46.6519,91896,75,22,65,33,19,24,17,28,NORMAL,7505
2018-11-13,Higienópolis-Mackenzie,-23.5488,-46.6519,91148,86,28,10,7,30,9,29,33,NORMAL,7513
2018-11-30,Higienópolis-Mackenzie,-23.5488,-46.6519,93014,15,41,16,43,43,30,7,16,NORMAL,7530
2018-12-9,Higienópolis-Mackenzie,-23.5488,-46.6519,93350,16,50,17,15,1,7,10,25,REABASTECER,7539
2019-1-23,Higienópolis-Mackenzie,-23.5488,-46.6519,92171,25,36,52,31,26,33,1,15,REABASTECER,7583
2019-1-28,Higienópolis-Mackenzie,-23.5488,-46.6519,91167,55,12,12,9,4,22,24,43,REABASTECER,7588
2019-2-1,Higienópolis-Mackenzie,-23.5488,-46.6519,91878,24,55,59,38,33,13,11,28,NORMAL,7591
2019-2-21,Higienópolis-Mackenzie,-23.5488,-46.6519,91526,0,57,61,15,35,21,15,43,REABASTECER,7611
2019-3-25,Higienópolis-Mackenzie,-23.5488,-46.6519,93070,23,20,35,37,29,43,17,30,NORMAL,7645
2019-4-1,Higienópolis-Mackenzie,-23.5488,-46.6519,91576,45,50,58,24,6,31,34,4,NORMAL,7651
2019-4-6,Higienópolis-Mackenzie,-23.5488,-46.6519,89955,79,8,21,17,29,15,13,26,REABASTECER,7656
2019-4-21,Higienópolis-Mackenzie,-23.5488,-46.6519,93569,9,34,53,14,14,20,35,43,NORMAL,7671
2019-4-23,Higienópolis-Mackenzie,-23.5488,-46.6519,93440,73,17,43,8,6,10,28,35,REABASTECER,7673
2019-5-3,Higienópolis-Mackenzie,-23.5488,-46.6519,92847,69,35,41,20,43,29,39,30,NORMAL,7683
2019-5-7,Higienópolis-Mackenzie,-23.5488,-46.6519,92473,29,13,9,10,26,19,28,16,REABASTECER,7687
2019-5-22,Higienópolis-Mackenzie,-23.5488,-46.6519,91325,54,55,39,43,9,7,11,36,NORMAL,7702
2019-6-24,Higienópolis-Mackenzie,-23.5488,-46.6519,91569,86,36,5,7,43,22,4,35,REABASTECER,7734
2019-6-26,Higienópolis-Mackenzie,-23.5488,-46.6519,89931,65,27,56,43,37,14,38,27,NORMAL,7736
2019-6-30,Higienópolis-Mackenzie,-23.5488,-46.6519,91559,20,8,29,27,19,6,23,15,REABASTECER,7740
2019-7-5,Higienópolis-Mackenzie,-23.5488,-46.6519,92601,64,42,55,8,37,29,37,41,NORMAL,7745
2019-7-22,Higienópolis-Mackenzie,-23.5488,-46.6519,92172,73,13,47,31,20,28,13,22,NORMAL,7762
2019-8-3,Higienópolis-Mackenzie,-23.5488,-46.6519,90398,45,13,45,41,20,43,6,31,NORMAL,7773
2019-8-14,Higienópolis-Mackenzie,-23.5488,-46.6519,91823,20,38,40,16,15,11,43,29,NORMAL,7784
2019-8-21,Higienópolis-Mackenzie,-23.5488,-46.6519,91884,34,2,58,38,29,29,14,43,REABASTECER,7791
2019-8-26,Higienópolis-Mackenzie,-23.5488,-46.6519,92874,75,39,19,24,7,10,37,20,NORMAL,7796
2019-10-4,Higienópolis-Mackenzie,-23.5488,-46.6519,91015,60,47,65,43,43,33,21,8,NORMAL,7834
2019-10-5,Higienópolis-Mackenzie,-23.5488,-46.6519,89949,51,43,58,42,40,31,18,2,REABASTECER,7835
2019-10-6,Higienópolis-Mackenzie,-23.5488,-46.6519,92114,42,33,50,38,35,31,15,43,NORMAL,7836
2019-10-7,Higienópolis-Mackenzie,-23.5488,-46.6519,91695,31,26,46,36,30,27,10,38,NORMAL,7837
2019-10-25,Higienópolis-Mackenzie,-23.5488,-46.6519,92721,26,55,54,32,40,23,24,9,NORMAL,7855
2019-10-28,Higienópolis-Mackenzie,-23.5488,-46.6519,90542,86,41,30,23,30,17,15,38,NORMAL,7858
2019-11-3,Higienópolis-Mackenzie,-23.5488,-46.6519,93366,35,14,57,43,10,38,35,12,NORMAL,7863
2019-11-10,Higienópolis-Mackenzie,-23.5488,-46.6519,91809,51,37,12,15,20,19,3,28,REABASTECER,7870
2019-12-7,Higienópolis-Mackenzie,-23.5488,-46.6519,92749,44,19,20,15,37,18,29,2,NORMAL,7897
2019-12-10,Higienópolis-Mackenzie,-23.5488,-46.6519,90295,16,65,65,5,26,6,17,32,REABASTECER,7900
2019-12-13,Higienópolis-Mackenzie,-23.5488,-46.6519,92700,78,45,44,38,15,39,6,17,NORMAL,7903
2019-12-15,Higienópolis-Mackenzie,-23.5488,-46.6519,90249,59,31,30,30,11,33,38,9,NORMAL,7905
2019-12-19,Higienópolis-Mackenzie,-23.5488,-46.6519,90549,22,15,6,20,40,21,21,35,NORMAL,7909
2019-12-25,Higienópolis-Mackenzie,-23.5488,-46.6519,93352,49,51,32,43,20,6,37,11,REABASTECER,7915
2018-1-5,Faria Lima,-23.5675,-46.6929,51507,46,42,37,29,26,32,30,29,NORMAL,7925
2018-1-13,Faria Lima,-23.5675,-46.6929,52827,53,63,45,6,31,43,39,38,NORMAL,7933
2018-1-24,Faria Lima,-23.5675,-46.6929,51879,39,57,36,28,21,20,41,43,NORMAL,7944
2018-2-1,Faria Lima,-23.5675,-46.6929,52476,69,30,46,10,37,6,5,18,REABASTECER,7951
2018-2-12,Faria Lima,-23.5675,-46.6929,53646,51,32,42,19,34,6,43,15,REABASTECER,7962
2018-3-1,Faria Lima,-23.5675,-46.6929,52368,18,53,49,29,1,30,12,30,REABASTECER,7981
2018-3-5,Faria Lima,-23.5675,-46.6929,51704,61,31,20,21,33,28,39,17,NORMAL,7985
2018-3-15,Faria Lima,-23.5675,-46.6929,54602,39,41,10,28,41,38,43,18,NORMAL,7995
2018-3-18,Faria Lima,-23.5675,-46.6929,53667,10,32,60,20,31,33,34,5,REABASTECER,7998
2018-3-22,Faria Lima,-23.5675,-46.6929,53836,56,13,33,15,16,21,21,27,NORMAL,8002
2018-3-25,Faria Lima,-23.5675,-46.6929,54356,24,61,11,5,43,8,9,16,REABASTECER,8005
2018-4-13,Faria Lima,-23.5675,-46.6929,51935,25,11,9,37,23,43,21,25,REABASTECER,8023
2018-4-18,Faria Lima,-23.5675,-46.6929,51255,66,48,35,25,43,29,43,9,NORMAL,8028
2018-4-20,Faria Lima,-23.5675,-46.6929,54315,52,36,25,19,33,25,35,43,NORMAL,8030
2018-4-24,Faria Lima,-23.5675,-46.6929,51931,13,11,59,11,19,13,19,21,NORMAL,8034
2018-5-1,Faria Lima,-23.5675,-46.6929,52304,35,29,21,32,36,32,34,31,NORMAL,8041
2018-5-9,Faria Lima,-23.5675,-46.6929,53175,53,47,23,3,7,5,37,43,REABASTECER,8049
2018-5-17,Faria Lima,-23.5675,-46.6929,54253,71,61,26,18,21,20,7,11,NORMAL,8057
2018-5-22,Faria Lima,-23.5675,-46.6929,54408,17,40,56,43,1,38,34,30,REABASTECER,8062
2018-6-9,Faria Lima,-23.5675,-46.6929,51549,26,10,65,27,26,33,9,15,NORMAL,8079
2018-6-12,Faria Lima,-23.5675,-46.6929,51788,86,56,42,11,18,22,39,1,NORMAL,8082
2018-6-15,Faria Lima,-23.5675,-46.6929,52882,55,36,23,42,7,12,28,31,NORMAL,8085
2018-6-21,Faria Lima,-23.5675,-46.6929,52429,86,3,47,24,25,42,5,4,NORMAL,8091
2018-7-14,Faria Lima,-23.5675,-46.6929,53897,47,3,24,8,19,24,43,5,REABASTECER,8114
2018-7-22,Faria Lima,-23.5675,-46.6929,54181,60,30,28,32,25,35,6,13,REABASTECER,8122
2018-7-23,Faria Lima,-23.5675,-46.6929,54323,52,22,24,32,21,30,43,8,NORMAL,8123
2018-7-27,Faria Lima,-23.5675,-46.6929,51569,13,65,60,20,43,19,26,34,NORMAL,8127
2018-8-15,Faria Lima,-23.5675,-46.6929,54166,4,30,4,43,8,4,38,13,REABASTECER,8145
2018-8-18,Faria Lima,-23.5675,-46.6929,54274,67,23,53,35,38,32,29,43,NORMAL,8148
2018-8-26,Faria Lima,-23.5675,-46.6929,54829,74,33,56,10,9,6,36,11,NORMAL,8156
2018-8-28,Faria Lima,-23.5675,-46.6929,52008,57,19,41,43,43,37,28,43,NORMAL,8158
2018-9-3,Faria Lima,-23.5675,-46.6929,51881,3,53,3,34,21,14,6,23,NORMAL,8163
2018-9-6,Faria Lima,-23.5675,-46.6929,52806,63,37,53,23,13,43,35,6,NORMAL,8166
2018-9-7,Faria Lima,-23.5675,-46.6929,53966,51,31,47,21,9,40,33,43,NORMAL,8167
2018-9-15,Faria Lima,-23.5675,-46.6929,53002,66,52,55,42,20,11,41,10,NORMAL,8175
2018-10-2,Faria Lima,-23.5675,-46.6929,52453,68,21,1,37,5,33,11,27,NORMAL,8192
2018-10-21,Faria Lima,-23.5675,-46.6929,52252,50,33,65,14,8,28,22,37,NORMAL,8211
2018-10-25,Faria Lima,-23.5675,-46.6929,54674,15,4,34,7,35,16,9,21,REABASTECER,8215
2018-11-14,Faria Lima,-23.5675,-46.6929,54896,86,35,33,33,4,43,21,38,NORMAL,8234
2018-11-18,Faria Lima,-23.5675,-46.6929,52322,49,65,13,16,28,30,43,21,NORMAL,8238
2018-12-29,Faria Lima,-23.5675,-46.6929,52596,8,26,53,23,33,42,5,37,REABASTECER,8279
2019-1-3,Faria Lima,-23.5675,-46.6929,54594,54,65,27,13,19,30,34,20,NORMAL,8283
2019-1-20,Faria Lima,-23.5675,-46.6929,52210,62,25,29,31,41,18,10,35,NORMAL,8300
2019-1-21,Faria Lima,-23.5675,-46.6929,53501,50,16,24,31,36,14,6,33,NORMAL,8301
2019-1-26,Faria Lima,-23.5675,-46.6929,52301,4,60,57,17,13,43,28,19,REABASTECER,8306
2019-1-28,Faria Lima,-23.5675,-46.6929,54552,77,46,40,9,2,42,18,8,NORMAL,8308
2019-1-30,Faria Lima,-23.5675,-46.6929,53963,58,35,27,4,38,36,13,43,REABASTECER,8310
2019-2-12,Faria Lima,-23.5675,-46.6929,52999,24,34,65,43,33,10,14,31,NORMAL,8322
2019-2-27,Faria Lima,-23.5675,-46.6929,52750,50,13,26,37,19,15,37,17,NORMAL,8337
2019-2-29,Faria Lima,-23.5675,-46.6929,54829,26,65,16,26,13,9,27,10,NORMAL,8339
2019-3-4,Faria Lima,-23.5675,-46.6929,52492,63,38,51,4,33,33,7,37,REABASTECER,8344
2019-3-30,Faria Lima,-23.5675,-46.6929,51484,77,6,65,43,11,41,37,23,REABASTECER,8370
2019-4-1,Faria Lima,-23.5675,-46.6929,51203,70,65,56,37,5,35,32,19,REABASTECER,8371
2019-4-28,Faria Lima,-23.5675,-46.6929,51240,86,32,56,40,32,26,20,43,NORMAL,8398
2019-5-17,Faria Lima,-23.5675,-46.6929,51516,86,39,42,29,37,3,29,6,REABASTECER,8417
2019-5-21,Faria Lima,-23.5675,-46.6929,53385,49,10,14,20,20,36,13,31,NORMAL,8421
2019-6-1,Faria Lima,-23.5675,-46.6929,51500,31,22,22,27,25,43,25,31,NORMAL,8431
2019-6-16,Faria Lima,-23.5675,-46.6929,51713,51,17,31,25,17,7,5,18,NORMAL,8446
2019-6-19,Faria Lima,-23.5675,-46.6929,52609,21,65,8,17,6,37,38,4,REABASTECER,8449
2019-6-22,Faria Lima,-23.5675,-46.6929,52848,86,52,52,12,34,28,24,35,NORMAL,8452
2019-6-27,Faria Lima,-23.5675,-46.6929,51264,38,24,8,37,12,15,43,16,NORMAL,8457
2019-7-1,Faria Lima,-23.5675,-46.6929,53822,86,65,38,28,36,3,29,3,REABASTECER,8461
2019-7-3,Faria Lima,-23.5675,-46.6929,51033,63,53,21,22,29,38,24,39,NORMAL,8463
2019-7-30,Faria Lima,-23.5675,-46.6929,54674,64,26,52,24,35,43,14,2,REABASTECER,8490
2019-8-6,Faria Lima,-23.5675,-46.6929,51762,86,53,4,8,11,20,34,25,NORMAL,8496
2019-8-19,Faria Lima,-23.5675,-46.6929,53825,57,45,52,4,39,9,25,18,NORMAL,8509
2019-9-3,Faria Lima,-23.5675,-46.6929,52671,2,40,31,7,35,8,12,4,REABASTECER,8523
2019-9-19,Faria Lima,-23.5675,-46.6929,54543,20,14,55,39,10,39,32,21,NORMAL,8539
2019-10-1,Faria Lima,-23.5675,-46.6929,53864,79,65,38,40,11,43,31,15,NORMAL,8551
2019-10-2,Faria Lima,-23.5675,-46.6929,51677,67,55,28,36,7,41,29,10,NORMAL,8552
2019-10-5,Faria Lima,-23.5675,-46.6929,54136,34,38,12,26,38,28,16,41,NORMAL,8555
2019-10-9,Faria Lima,-23.5675,-46.6929,51892,86,5,52,18,22,16,37,26,REABASTECER,8559
2019-10-13,Faria Lima,-23.5675,-46.6929,51941,45,38,26,43,1,43,21,11,REABASTECER,8563
2019-10-17,Faria Lima,-23.5675,-46.6929,52834,5,14,65,27,34,34,7,35,NORMAL,8567
2019-10-24,Faria Lima,-23.5675,-46.6929,53042,40,37,16,43,5,18,25,4,REABASTECER,8574
2019-10-28,Faria Lima,-23.5675,-46.6929,54528,1,20,58,33,32,10,10,33,NORMAL,8578
2019-11-3,Faria Lima,-23.5675,-46.6929,53930,44,54,24,21,12,33,33,15,NORMAL,8583
2019-11-22,Faria Lima,-23.5675,-46.6929,52904,49,65,30,6,15,7,38,24,NORMAL,8602
2019-11-23,Faria Lima,-23.5675,-46.6929,52749,40,55,23,43,13,1,33,19,REABASTECER,8603
2019-11-27,Faria Lima,-23.5675,-46.6929,53219,3,23,58,29,38,38,11,5,REABASTECER,8607
2019-11-28,Faria Lima,-23.5675,-46.6929,51254,86,17,49,26,33,35,7,43,NORMAL,8608
2019-12-25,Faria Lima,-23.5675,-46.6929,54063,76,53,56,38,8,36,31,24,NORMAL,8635
2019-12-30,Faria Lima,-23.5675,-46.6929,52076,30,28,27,26,30,12,10,2,REABASTECER,8640
2018-1-6,Pinheiros,-23.5664,-46.703,77426,36,40,28,33,25,28,20,26,NORMAL,8646
2018-1-20,Pinheiros,-23.5664,-46.703,78541,65,19,65,30,17,38,43,21,NORMAL,8660
2018-2-5,Pinheiros,-23.5664,-46.703,79193,86,55,28,28,40,31,24,11,NORMAL,8675
2018-2-21,Pinheiros,-23.5664,-46.703,77186,10,11,60,21,20,26,6,35,REABASTECER,8691
2018-2-22,Pinheiros,-23.5664,-46.703,79170,86,6,51,17,15,23,43,30,NORMAL,8692
2018-2-25,Pinheiros,-23.5664,-46.703,78311,57,61,25,8,43,13,30,15,NORMAL,8695
2018-3-24,Pinheiros,-23.5664,-46.703,77974,42,8,16,38,17,13,36,25,NORMAL,8724
2018-3-25,Pinheiros,-23.5664,-46.703,79432,29,65,12,37,13,11,31,23,NORMAL,8725
2018-3-26,Pinheiros,-23.5664,-46.703,78131,18,62,8,34,7,8,29,21,NORMAL,8726
2018-4-21,Pinheiros,-23.5664,-46.703,76768,31,53,22,17,31,25,13,10,NORMAL,8751
2018-4-25,Pinheiros,-23.5664,-46.703,77307,86,34,59,6,15,16,43,37,NORMAL,8755
2018-4-27,Pinheiros,-23.5664,-46.703,77566,67,21,46,41,3,14,36,29,REABASTECER,8757
2018-5-12,Pinheiros,-23.5664,-46.703,76893,86,65,16,42,26,14,17,19,NORMAL,8772
2018-5-20,Pinheiros,-23.5664,-46.703,79395,9,16,25,25,28,27,33,23,REABASTECER,8780
2018-5-26,Pinheiros,-23.5664,-46.703,79875,38,36,55,7,5,9,12,38,REABASTECER,8786
2018-5-30,Pinheiros,-23.5664,-46.703,78234,86,9,24,37,35,38,39,21,REABASTECER,8790
2018-6-10,Pinheiros,-23.5664,-46.703,78946,86,9,22,43,40,16,2,29,NORMAL,8800
2018-6-13,Pinheiros,-23.5664,-46.703,78497,56,58,65,30,30,13,38,17,NORMAL,8803
2018-6-17,Pinheiros,-23.5664,-46.703,79780,20,37,41,15,13,43,20,43,NORMAL,8807
2018-6-24,Pinheiros,-23.5664,-46.703,78711,43,47,60,31,29,30,34,13,NORMAL,8814
2018-7-3,Pinheiros,-23.5664,-46.703,76375,35,65,65,42,38,33,43,22,NORMAL,8823
2018-7-9,Pinheiros,-23.5664,-46.703,76062,63,27,30,20,20,17,17,43,NORMAL,8829
2018-7-12,Pinheiros,-23.5664,-46.703,79368,32,5,10,9,10,7,5,27,REABASTECER,8832
2018-7-20,Pinheiros,-23.5664,-46.703,78114,39,30,28,27,21,30,19,37,NORMAL,8840
2018-7-23,Pinheiros,-23.5664,-46.703,77709,4,16,11,20,9,25,7,25,REABASTECER,8843
2018-7-27,Pinheiros,-23.5664,-46.703,79713,55,65,53,43,38,6,32,9,REABASTECER,8847
2018-8-8,Pinheiros,-23.5664,-46.703,78749,20,61,42,18,33,8,31,9,NORMAL,8858
2018-8-13,Pinheiros,-23.5664,-46.703,77377,57,28,7,2,16,34,12,32,NORMAL,8863
2018-8-17,Pinheiros,-23.5664,-46.703,79211,22,65,38,29,43,25,38,13,NORMAL,8867
2018-8-23,Pinheiros,-23.5664,-46.703,79117,59,28,65,13,21,9,16,29,NORMAL,8873
2018-9-13,Pinheiros,-23.5664,-46.703,79256,22,28,6,28,25,29,27,38,REABASTECER,8893
2018-9-15,Pinheiros,-23.5664,-46.703,77820,86,18,56,23,15,24,19,28,NORMAL,8895
2018-9-30,Pinheiros,-23.5664,-46.703,76735,29,42,34,24,5,6,8,9,NORMAL,8910
2018-10-1,Pinheiros,-23.5664,-46.703,79283,21,40,24,22,43,43,6,7,REABASTECER,8911
2018-10-7,Pinheiros,-23.5664,-46.703,78254,43,65,44,43,27,29,24,34,NORMAL,8917
2018-10-8,Pinheiros,-23.5664,-46.703,77151,33,55,36,37,24,24,22,32,NORMAL,8918
2018-10-10,Pinheiros,-23.5664,-46.703,77812,18,41,23,27,18,14,16,27,NORMAL,8920
2018-10-20,Pinheiros,-23.5664,-46.703,79360,11,41,14,39,16,28,23,27,REABASTECER,8930
2018-12-1,Pinheiros,-23.5664,-46.703,78162,37,50,44,37,23,43,39,28,NORMAL,8971
2018-12-2,Pinheiros,-23.5664,-46.703,78191,26,48,36,32,20,39,36,22,NORMAL,8972
2018-12-7,Pinheiros,-23.5664,-46.703,77487,72,27,6,11,43,28,21,43,REABASTECER,8977
2018-12-8,Pinheiros,-23.5664,-46.703,79127,59,21,65,9,39,27,17,37,NORMAL,8978
2018-12-14,Pinheiros,-23.5664,-46.703,78048,74,51,16,37,15,15,38,12,NORMAL,8984
2018-12-19,Pinheiros,-23.5664,-46.703,77038,23,17,47,20,38,43,19,32,NORMAL,8989
2018-12-21,Pinheiros,-23.5664,-46.703,77833,9,10,38,19,33,38,14,22,NORMAL,8991
2018-12-24,Pinheiros,-23.5664,-46.703,79240,70,60,21,4,16,31,43,9,REABASTECER,8994
2019-1-13,Pinheiros,-23.5664,-46.703,79737,37,65,27,38,33,25,13,14,NORMAL,9013
2019-1-22,Pinheiros,-23.5664,-46.703,79038,38,16,33,8,41,3,21,18,NORMAL,9022
2019-1-27,Pinheiros,-23.5664,-46.703,77297,73,52,56,32,19,29,43,37,NORMAL,9027
2019-1-29,Pinheiros,-23.5664,-46.703,77181,54,40,43,27,12,20,35,30,NORMAL,9029
2019-2-6,Pinheiros,-23.5664,-46.703,79741,74,57,57,40,21,40,11,6,REABASTECER,9036
2019-2-9,Pinheiros,-23.5664,-46.703,77290,46,43,30,25,10,32,38,36,NORMAL,9039
2019-3-2,Pinheiros,-23.5664,-46.703,78772,2,49,19,36,38,42,39,31,NORMAL,9062
2019-3-20,Pinheiros,-23.5664,-46.703,77013,3,65,24,21,43,28,7,13,REABASTECER,9080
2019-4-2,Pinheiros,-23.5664,-46.703,77405,76,12,65,22,37,21,43,14,NORMAL,9092
2019-4-8,Pinheiros,-23.5664,-46.703,78962,10,47,19,43,14,10,24,34,NORMAL,9098
2019-4-10,Pinheiros,-23.5664,-46.703,76054,79,37,7,37,7,43,15,24,REABASTECER,9100
2019-4-12,Pinheiros,-23.5664,-46.703,77031,56,32,55,36,43,32,10,16,NORMAL,9102
2019-4-19,Pinheiros,-23.5664,-46.703,78922,68,62,0,14,20,18,27,28,REABASTECER,9109
2019-4-27,Pinheiros,-23.5664,-46.703,78303,78,65,14,32,30,39,41,37,NORMAL,9117
2019-5-8,Pinheiros,-23.5664,-46.703,76116,46,65,65,43,33,39,37,27,NORMAL,9128
2019-5-9,Pinheiros,-23.5664,-46.703,77590,37,58,57,40,28,38,32,21,NORMAL,9129
2019-5-24,Pinheiros,-23.5664,-46.703,76559,64,49,18,39,16,6,13,8,REABASTECER,9144
2019-6-8,Pinheiros,-23.5664,-46.703,79553,6,37,59,5,9,43,39,37,REABASTECER,9158
2019-6-17,Pinheiros,-23.5664,-46.703,76272,11,57,53,21,8,3,43,43,REABASTECER,9167
2019-6-18,Pinheiros,-23.5664,-46.703,78807,86,52,45,19,4,43,41,41,REABASTECER,9168
2019-6-19,Pinheiros,-23.5664,-46.703,77412,78,42,41,17,43,40,36,39,NORMAL,9169
2019-6-28,Pinheiros,-23.5664,-46.703,78434,73,59,41,29,2,8,10,6,REABASTECER,9178
